CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment
13043,38,13,516.42,4,5,3,453,Consistent Buyers
13044,293,33,560.47,1,3,3,133,Inactive
13045,336,18,305.28000000000003,1,4,4,144,Inactive
13046,91,35,629.31,2,3,3,233,Potential Loyalists
13047,58,172,3237.54,3,1,1,311,Inactive
13048,16,135,1819.41,5,1,2,512,Inactive
13049,184,14,656.6800000000001,2,4,3,243,Potential Loyalists
13050,16,403,5836.86,5,1,1,511,Inactive
13052,36,18,348.15000000000003,4,4,4,444,VIP
13055,67,76,1214.41,3,2,2,322,Inactive
13058,1,8,271.40000000000003,5,5,4,554,VIP
13059,251,8,183.4,1,5,5,155,Inactive
13060,255,15,307.53,1,4,4,144,Inactive
13061,74,10,248.61,3,5,5,355,Consistent Buyers
13062,339,11,346.98,1,5,4,154,Inactive
13064,2,68,1105.59,5,2,2,522,Inactive
13065,698,14,205.86,1,4,5,145,Inactive
13066,26,48,470.8,4,3,4,434,Potential Loyalists
13067,84,15,115.46000000000001,3,4,5,345,Consistent Buyers
13068,12,2,344.0,5,5,4,554,VIP
13069,3,424,4431.44,5,1,1,511,Inactive
13070,194,9,228.8,1,5,5,155,Inactive
13072,268,7,177.15,1,5,5,155,Inactive
13075,306,22,919.61,1,4,3,143,Inactive
13077,120,111,728.02,2,2,3,223,Inactive
13078,1,358,12627.94,5,1,1,511,Inactive
13079,23,6,220.10000000000002,4,5,5,455,VIP
13080,181,6,58.08,2,5,5,255,Potential Loyalists
13081,13,1028,28337.38,5,1,1,511,Inactive
13082,178,73,3613.63,2,2,1,221,Inactive
13083,77,18,303.75,3,4,4,344,Consistent Buyers
13085,218,22,416.08000000000004,1,4,4,144,Inactive
13089,7,1814,58762.08,5,1,1,511,Inactive
13090,21,155,8910.82,4,1,1,411,Inactive
13091,30,21,345.82,4,4,4,444,VIP
13092,6,25,477.83,5,4,4,544,VIP
13093,99,159,7832.47,2,1,1,211,Inactive
13094,23,24,1927.3200000000002,4,4,2,442,Potential Loyalists
13095,72,6,74.39999999999999,3,5,5,355,Consistent Buyers
13097,79,421,6003.22,3,1,1,311,Inactive
13098,11,572,28882.44,5,1,1,511,Inactive
13099,335,1,207.35999999999999,1,5,5,155,Inactive
13101,236,8,101.19,1,5,5,155,Inactive
13102,25,304,6424.09,4,1,1,411,Inactive
13103,41,8,243.94,4,5,5,455,VIP
13104,48,20,1098.48,3,4,2,342,Potential Loyalists
13106,135,1,76.5,2,5,5,255,Potential Loyalists
13107,46,58,1531.6200000000001,3,2,2,322,Inactive
13108,667,10,350.06,1,5,4,154,Inactive
13109,31,47,786.54,4,3,3,433,Potential Loyalists
13110,55,145,1488.67,3,1,2,312,Inactive
13113,6,201,12245.960000000001,5,1,1,511,Inactive
13115,1,120,2294.78,5,1,1,511,Inactive
13116,140,30,501.14,2,3,3,233,Potential Loyalists
13117,23,76,984.91,4,2,2,422,Inactive
13118,21,79,1197.81,4,2,2,422,Inactive
13120,240,1,30.599999999999998,1,5,5,155,Inactive
13121,271,50,283.73,1,3,4,134,Inactive
13122,185,55,922.39,2,3,3,233,Potential Loyalists
13124,32,222,3756.33,4,1,1,411,Inactive
13126,46,140,2099.64,3,1,1,311,Inactive
13127,79,15,259.17,3,4,4,344,Consistent Buyers
13130,185,2,64.0,2,5,5,255,Potential Loyalists
13131,25,44,1073.3,4,3,2,432,Potential Loyalists
13132,263,3,77.3,1,5,5,155,Inactive
13133,38,7,109.8,4,5,5,455,VIP
13134,87,98,1793.58,3,2,2,322,Inactive
13135,198,1,3096.0,1,5,1,151,Inactive
13136,36,127,2607.61,4,1,1,411,Inactive
13137,12,687,3603.29,5,1,1,511,Inactive
13138,24,63,962.39,4,2,2,422,Inactive
13139,18,170,5064.94,5,1,1,511,Inactive
13140,110,45,422.47,2,3,4,234,Potential Loyalists
13141,86,135,2388.75,3,1,1,311,Inactive
13142,21,23,307.09,4,4,4,444,VIP
13144,40,3,110.95,4,5,5,455,VIP
13145,41,6,618.52,4,5,3,453,Consistent Buyers
13146,28,17,228.91,4,4,5,445,VIP
13147,12,4,712.8000000000001,5,5,3,553,Consistent Buyers
13148,61,312,3683.26,3,1,1,311,Inactive
13149,16,86,1676.06,5,2,2,522,Inactive
13151,297,74,1257.8700000000001,1,2,2,122,Inactive
13153,243,15,486.22,1,4,4,144,Inactive
13155,81,85,971.76,3,2,2,322,Inactive
13157,7,87,1741.22,5,2,2,522,Inactive
13158,3,79,1201.06,5,2,2,522,Inactive
13159,52,120,1429.35,3,1,2,312,Inactive
13160,24,4,91.8,4,5,5,455,VIP
13161,315,8,112.75,1,5,5,155,Inactive
13162,94,79,1688.29,2,2,2,222,Inactive
13165,48,42,1021.48,3,3,2,332,Potential Loyalists
13166,342,41,417.2,1,3,4,134,Inactive
13167,20,65,791.33,4,2,3,423,Inactive
13168,201,126,1299.59,1,1,2,112,Inactive
13169,154,13,712.88,2,5,3,253,Potential Loyalists
13170,28,30,108.81,4,3,5,435,Potential Loyalists
13171,23,46,468.41,4,3,4,434,Potential Loyalists
13173,213,43,353.65,1,3,4,134,Inactive
13174,18,293,2742.82,5,1,1,511,Inactive
13176,48,67,481.49,3,2,4,324,Inactive
13177,184,17,282.45,2,4,4,244,Potential Loyalists
13178,28,265,5725.47,4,1,1,411,Inactive
13182,47,11,121.18,3,5,5,355,Consistent Buyers
13183,88,94,3957.78,3,2,1,321,Inactive
13184,16,179,1668.95,5,1,2,512,Inactive
13185,269,1,71.4,1,5,5,155,Inactive
13186,41,79,1575.89,4,2,2,422,Inactive
13187,192,37,236.02,1,3,5,135,Inactive
13188,13,2,114.60000000000001,5,5,5,555,VIP
13189,20,29,260.68,4,4,4,444,VIP
13192,207,63,911.94,1,2,3,123,Inactive
13193,92,25,112.08,2,4,5,245,Potential Loyalists
13194,137,3,60.7,2,5,5,255,Potential Loyalists
13196,13,110,1797.78,5,2,2,522,Inactive
13198,12,226,3401.2400000000002,5,1,1,511,Inactive
13199,12,119,9817.12,5,2,1,521,Inactive
13200,21,46,870.09,4,3,3,433,Potential Loyalists
13203,11,57,869.46,5,3,3,533,Potential Loyalists
13207,4,8,250.26000000000002,5,5,4,554,VIP
13208,1,148,1217.65,5,1,2,512,Inactive
13209,91,321,5891.61,2,1,1,211,Inactive
13210,155,22,353.48,2,4,4,244,Potential Loyalists
13211,12,55,1095.42,5,3,2,532,Potential Loyalists
13212,21,141,786.83,4,1,3,413,Inactive
13213,58,90,1520.58,3,2,2,322,Inactive
13216,269,5,333.74,1,5,4,154,Inactive
13217,94,4,533.98,2,5,3,253,Potential Loyalists
13218,247,5,62.63999999999999,1,5,5,155,Inactive
13220,80,21,819.2900000000001,3,4,3,343,Consistent Buyers
13221,242,66,847.41,1,2,3,123,Inactive
13223,202,5,163.20000000000002,1,5,5,155,Inactive
13224,34,108,2155.95,4,2,1,421,Inactive
13225,62,32,6463.84,3,3,1,331,Inactive
13226,38,16,108.21000000000001,4,4,5,445,VIP
13227,203,9,257.7,1,5,4,154,Inactive
13228,83,2,358.0,3,5,4,354,Consistent Buyers
13229,227,10,160.95,1,5,5,155,Inactive
13230,60,587,2755.63,3,1,1,311,Inactive
13232,5,202,1328.35,5,1,2,512,Inactive
13233,76,43,605.12,3,3,3,333,Potential Loyalists
13235,36,58,1031.07,4,2,2,422,Inactive
13236,26,36,744.85,4,3,3,433,Potential Loyalists
13238,19,31,700.73,5,3,3,533,Potential Loyalists
13239,263,22,329.56,1,4,4,144,Inactive
13240,175,67,663.65,2,2,3,223,Inactive
13242,67,13,270.40000000000003,3,5,4,354,Consistent Buyers
13243,205,57,585.12,1,3,3,133,Inactive
13244,124,27,121.74000000000001,2,4,5,245,Potential Loyalists
13245,52,16,430.5,3,4,4,344,Consistent Buyers
13246,20,136,1961.52,4,1,2,412,Inactive
13247,19,25,501.12,5,4,3,543,Consistent Buyers
13248,156,26,465.68,2,4,4,244,Potential Loyalists
13249,124,23,711.41,2,4,3,243,Potential Loyalists
13253,187,36,1030.4,2,3,2,232,Potential Loyalists
13255,11,13,399.51,5,5,4,554,VIP
13256,16,1,0.0,5,5,5,555,VIP
13258,13,36,672.83,5,3,3,533,Potential Loyalists
13259,92,81,283.18,2,2,4,224,Inactive
13260,92,8,557.62,2,5,3,253,Potential Loyalists
13261,270,9,944.1,1,5,2,152,Inactive
13262,265,11,200.29,1,5,5,155,Inactive
13263,6,1667,7436.93,5,1,1,511,Inactive
13265,2,90,2092.66,5,2,1,521,Inactive
13266,13,187,3834.2599999999998,5,1,1,511,Inactive
13267,10,211,4521.49,5,1,1,511,Inactive
13268,7,433,3174.75,5,1,1,511,Inactive
13269,2,315,5343.28,5,1,1,511,Inactive
13270,486,1,590.0,1,5,3,153,Inactive
13271,303,87,211.49,1,2,5,125,Inactive
13272,32,15,276.56,4,4,4,444,VIP
13273,115,16,138.98,2,4,5,245,Potential Loyalists
13276,154,30,590.9300000000001,2,3,3,233,Potential Loyalists
13277,17,8,258.4,5,5,4,554,VIP
13278,42,46,542.73,4,3,3,433,Potential Loyalists
13279,79,9,137.75,3,5,5,355,Consistent Buyers
13280,94,82,798.46,2,2,3,223,Inactive
13282,20,37,1132.14,4,3,2,432,Potential Loyalists
13283,31,7,93.66,4,5,5,455,VIP
13284,332,13,201.19,1,5,5,155,Inactive
13285,25,187,2709.12,4,1,1,411,Inactive
13291,157,42,361.11,2,3,4,234,Potential Loyalists
13292,286,31,578.9399999999999,1,3,3,133,Inactive
13294,251,54,873.74,1,3,3,133,Inactive
13295,361,10,201.20000000000002,1,5,5,155,Inactive
13296,139,5,87.4,2,5,5,255,Potential Loyalists
13297,25,59,2089.85,4,2,1,421,Inactive
13298,121,2,360.0,2,5,4,254,Potential Loyalists
13299,270,5,142.5,1,5,5,155,Inactive
13300,171,20,371.89,2,4,4,244,Potential Loyalists
13301,105,81,618.09,2,2,3,223,Inactive
13302,156,1,63.75,2,5,5,255,Potential Loyalists
13304,353,21,300.42,1,4,4,144,Inactive
13305,23,81,2000.86,4,2,2,422,Inactive
13307,33,1,15.0,4,5,5,455,VIP
13308,24,54,1385.51,4,3,2,432,Potential Loyalists
13309,2,107,1456.79,5,2,2,522,Inactive
13310,29,72,1132.03,4,2,2,422,Inactive
13311,4,26,598.57,5,4,3,543,Consistent Buyers
13313,24,78,1555.32,4,2,2,422,Inactive
13314,75,62,775.94,3,2,3,323,Inactive
13316,81,86,5732.93,3,2,1,321,Inactive
13317,200,124,2273.68,1,1,1,111,Inactive
13318,120,20,640.76,2,4,3,243,Potential Loyalists
13319,19,476,10845.550000000001,5,1,1,511,Inactive
13320,67,105,1532.2,3,2,2,322,Inactive
13321,74,11,567.36,3,5,3,353,Consistent Buyers
13322,19,25,199.48000000000002,5,4,5,545,VIP
13323,23,21,787.85,4,4,3,443,Consistent Buyers
13324,32,75,7121.95,4,2,1,421,Inactive
13325,83,12,675.3,3,5,3,353,Consistent Buyers
13327,114,108,3627.77,2,2,1,221,Inactive
13328,318,17,1308.48,1,4,2,142,Inactive
13329,122,17,789.0,2,4,3,243,Potential Loyalists
13330,124,53,1140.93,2,3,2,232,Potential Loyalists
13332,16,21,350.9,5,4,4,544,VIP
13334,84,265,3502.32,3,1,1,311,Inactive
13336,79,51,795.12,3,3,3,333,Potential Loyalists
13338,218,19,487.02,1,4,4,144,Inactive
13339,202,54,860.12,1,3,3,133,Inactive
13340,47,134,10736.48,3,1,1,311,Inactive
13341,262,42,775.85,1,3,3,133,Inactive
13343,179,19,353.43,2,4,4,244,Potential Loyalists
13344,161,116,2511.69,2,2,1,221,Inactive
13345,289,20,389.5,1,4,4,144,Inactive
13347,72,8,341.36,3,5,4,354,Consistent Buyers
13348,183,14,233.76,2,4,5,245,Potential Loyalists
13349,12,16,247.32,5,4,5,545,VIP
13350,18,40,979.12,5,3,2,532,Potential Loyalists
13351,245,16,373.94,1,4,4,144,Inactive
13352,62,24,397.97999999999996,3,4,4,344,Consistent Buyers
13354,73,51,743.53,3,3,3,333,Potential Loyalists
13355,94,32,674.7,2,3,3,233,Potential Loyalists
13356,82,42,768.24,3,3,3,333,Potential Loyalists
13357,259,89,609.4,1,2,3,123,Inactive
13358,270,29,439.03,1,4,4,144,Inactive
13359,154,23,439.56,2,4,4,244,Potential Loyalists
13362,11,166,3090.7400000000002,5,1,1,511,Inactive
13363,19,60,992.5,5,2,2,522,Inactive
13364,72,10,134.95999999999998,3,5,5,355,Consistent Buyers
13365,183,128,2225.37,2,1,1,211,Inactive
13366,52,1,56.160000000000004,3,5,5,355,Consistent Buyers
13368,193,29,623.4,1,4,3,143,Inactive
13369,455,14,308.28000000000003,1,4,4,144,Inactive
13370,639,39,754.87,1,3,3,133,Inactive
13372,32,23,378.64,4,4,4,444,VIP
13373,62,158,3312.25,3,1,1,311,Inactive
13375,2,37,778.65,5,3,3,533,Potential Loyalists
13376,205,53,1019.76,1,3,2,132,Inactive
13379,28,97,572.56,4,2,3,423,Inactive
13381,32,172,3639.31,4,1,1,411,Inactive
13382,252,15,222.99,1,4,5,145,Inactive
13384,47,152,4151.93,3,1,1,311,Inactive
13385,331,35,534.57,1,3,3,133,Inactive
13388,133,35,677.1,2,3,3,233,Potential Loyalists
13389,13,51,797.96,5,3,3,533,Potential Loyalists
13390,76,13,544.08,3,5,3,353,Consistent Buyers
13391,205,1,59.8,1,5,5,155,Inactive
13394,34,155,2520.02,4,1,1,411,Inactive
13395,158,21,307.72,2,4,4,244,Potential Loyalists
13396,61,43,1360.99,3,3,2,332,Potential Loyalists
13397,74,38,1544.13,3,3,2,332,Potential Loyalists
13398,194,26,457.34,1,4,4,144,Inactive
13402,247,39,621.23,1,3,3,133,Inactive
13403,19,3,75.0,5,5,5,555,VIP
13404,36,11,252.49,4,5,4,454,VIP
13405,76,27,572.451,3,4,3,343,Consistent Buyers
13408,4,478,28117.04,5,1,1,511,Inactive
13410,26,28,1003.06,4,4,2,442,Potential Loyalists
13411,109,18,213.55,2,4,5,245,Potential Loyalists
13414,135,24,1390.5,2,4,2,242,Potential Loyalists
13416,45,19,712.5,3,4,3,343,Consistent Buyers
13417,207,28,640.83,1,4,3,143,Inactive
13418,13,304,6127.43,5,1,1,511,Inactive
13419,154,16,221.06,2,4,5,245,Potential Loyalists
13420,151,8,159.85,2,5,5,255,Potential Loyalists
13421,42,102,1833.71,4,2,2,422,Inactive
13422,184,127,2626.3,2,1,1,211,Inactive
13425,110,78,1624.21,2,2,2,222,Inactive
13426,12,157,3641.32,5,1,1,511,Inactive
13427,21,29,582.6,4,4,3,443,Consistent Buyers
13428,12,71,201.78,5,2,5,525,Inactive
13429,12,67,1006.8,5,2,2,522,Inactive
13430,20,49,679.45,4,3,3,433,Potential Loyalists
13431,2,46,1269.1,5,3,2,532,Potential Loyalists
13434,76,10,534.24,3,5,3,353,Consistent Buyers
13435,26,101,3809.8900000000003,4,2,1,421,Inactive
13436,121,12,196.89,2,5,5,255,Potential Loyalists
13437,16,167,3408.06,5,1,1,511,Inactive
13439,257,54,283.71,1,3,4,134,Inactive
13441,93,13,296.64,2,5,4,254,Potential Loyalists
13447,25,59,1129.14,4,2,2,422,Inactive
13448,18,194,3534.69,5,1,1,511,Inactive
13449,25,19,291.88,4,4,4,444,VIP
13450,28,71,2043.7199999999998,4,2,2,422,Inactive
13451,5,433,2898.2599999999998,5,1,1,511,Inactive
13452,261,2,590.0,1,5,3,153,Inactive
13453,167,17,356.97999999999996,2,4,4,244,Potential Loyalists
13455,26,46,1058.34,4,3,2,432,Potential Loyalists
13456,19,63,1766.72,5,2,2,522,Inactive
13458,7,382,9646.57,5,1,1,511,Inactive
13460,51,17,183.44,3,4,5,345,Consistent Buyers
13461,140,27,1445.0,2,4,2,242,Potential Loyalists
13462,341,9,151.5,1,5,5,155,Inactive
13464,1,41,674.68,5,3,3,533,Potential Loyalists
13466,127,17,307.9,2,4,4,244,Potential Loyalists
13467,12,98,1071.91,5,2,2,522,Inactive
13468,1,302,5704.97,5,1,1,511,Inactive
13470,117,10,165.0,2,5,5,255,Potential Loyalists
13471,23,254,2501.84,4,1,1,411,Inactive
13473,40,21,422.64,4,4,4,444,VIP
13474,238,62,226.84,1,2,5,125,Inactive
13475,189,86,1431.78,2,2,2,222,Inactive
13476,180,58,1238.47,2,2,2,222,Inactive
13477,6,79,1454.58,5,2,2,522,Inactive
13479,202,15,300.95,1,4,4,144,Inactive
13481,47,109,1804.56,3,2,2,322,Inactive
13482,234,11,184.64,1,5,5,155,Inactive
13483,215,10,140.34,1,5,5,155,Inactive
13484,7,8,313.8,5,5,4,554,VIP
13485,235,23,454.24,1,4,4,144,Inactive
13486,80,69,1122.41,3,2,2,322,Inactive
13487,59,34,575.4,3,3,3,333,Potential Loyalists
13488,10,422,8968.31,5,1,1,511,Inactive
13489,107,14,449.52,2,4,4,244,Potential Loyalists
13491,40,86,1215.82,4,2,2,422,Inactive
13492,97,50,1269.84,2,3,2,232,Potential Loyalists
13493,99,8,618.63,2,5,3,253,Potential Loyalists
13494,343,18,316.26000000000005,1,4,4,144,Inactive
13495,234,48,2044.8700000000001,1,3,2,132,Inactive
13496,12,35,653.33,5,3,3,533,Potential Loyalists
13497,311,19,348.05,1,4,4,144,Inactive
13499,19,42,1159.11,5,3,2,532,Potential Loyalists
13500,25,65,1166.77,4,2,2,422,Inactive
13501,289,52,1340.32,1,3,2,132,Inactive
13502,18,18,292.0,5,4,4,544,VIP
13503,73,17,216.85,3,4,5,345,Consistent Buyers
13504,184,22,295.93,2,4,4,244,Potential Loyalists
13505,74,215,4393.63,3,1,1,311,Inactive
13506,318,26,458.52,1,4,4,144,Inactive
13507,109,162,2479.16,2,1,1,211,Inactive
13508,68,12,110.97,3,5,5,355,Consistent Buyers
13509,38,44,979.72,4,3,2,432,Potential Loyalists
13510,47,115,1791.56,3,2,2,322,Inactive
13512,262,15,251.21,1,4,4,144,Inactive
13513,217,10,205.1,1,5,5,155,Inactive
13514,75,4,152.20000000000002,3,5,5,355,Consistent Buyers
13515,74,59,891.12,3,2,3,323,Inactive
13516,23,44,1389.41,4,3,2,432,Potential Loyalists
13517,31,141,2128.42,4,1,1,411,Inactive
13518,87,36,627.16,3,3,3,333,Potential Loyalists
13519,79,8,122.75,3,5,5,355,Consistent Buyers
13520,1,93,3624.35,5,2,1,521,Inactive
13521,12,418,1071.73,5,1,2,512,Inactive
13522,91,5,125.80000000000001,2,5,5,255,Potential Loyalists
13523,48,172,3964.88,3,1,1,311,Inactive
13524,42,27,680.1800000000001,4,4,3,443,Consistent Buyers
13525,16,6,628.78,5,5,3,553,Consistent Buyers
13527,32,217,2242.36,4,1,1,411,Inactive
13529,80,15,307.76,3,4,4,344,Consistent Buyers
13531,207,22,483.8,1,4,4,144,Inactive
13532,183,66,210.31,2,2,5,225,Inactive
13533,66,75,269.09,3,2,4,324,Inactive
13534,55,296,5870.08,3,1,1,311,Inactive
13536,11,178,3444.39,5,1,1,511,Inactive
13538,33,25,1280.85,4,4,2,442,Potential Loyalists
13539,87,37,631.34,3,3,3,333,Potential Loyalists
13544,41,78,276.06,4,2,4,424,Inactive
13546,14,97,621.09,5,2,3,523,Inactive
13548,68,123,678.16,3,1,3,313,Inactive
13549,4,51,918.2,5,3,3,533,Potential Loyalists
13551,321,4,91.80000000000001,1,5,5,155,Inactive
13552,88,109,3740.07,3,2,1,321,Inactive
13555,75,135,4098.88,3,1,1,311,Inactive
13557,30,34,584.06,4,3,3,433,Potential Loyalists
13558,25,169,594.52,4,1,3,413,Inactive
13560,302,32,171.42000000000002,1,3,5,135,Inactive
13561,128,14,141.85999999999999,2,4,5,245,Potential Loyalists
13562,83,82,1799.33,3,2,2,322,Inactive
13563,86,49,777.53,3,3,3,333,Potential Loyalists
13564,146,81,1724.67,2,2,2,222,Inactive
13565,21,38,240.22,4,3,5,435,Potential Loyalists
13566,42,169,856.84,4,1,3,413,Inactive
13568,175,43,187.05,2,3,5,235,Potential Loyalists
13569,19,79,338.62,5,2,4,524,Inactive
13570,68,27,239.49,3,4,5,345,Consistent Buyers
13571,14,340,2088.94,5,1,1,511,Inactive
13572,207,33,1384.25,1,3,2,132,Inactive
13573,52,25,290.25,3,4,4,344,Consistent Buyers
13575,1,46,732.0699999999999,5,3,3,533,Potential Loyalists
13576,12,126,6717.34,5,1,1,511,Inactive
13577,7,83,1687.6000000000001,5,2,2,522,Inactive
13579,16,23,467.04,5,4,4,544,VIP
13581,284,10,118.0,1,5,5,155,Inactive
13583,157,53,781.03,2,3,3,233,Potential Loyalists
13584,192,24,142.4,1,4,5,145,Inactive
13587,154,8,712.4,2,5,3,253,Potential Loyalists
13588,17,174,2478.95,5,1,1,511,Inactive
13589,16,21,379.65,5,4,4,544,VIP
13590,4,87,1981.92,5,2,2,522,Inactive
13591,184,58,1117.13,2,2,2,222,Inactive
13592,67,16,247.95999999999998,3,4,5,345,Consistent Buyers
13593,110,127,2011.88,2,1,2,212,Inactive
13594,54,26,396.97,3,4,4,344,Consistent Buyers
13596,14,146,664.11,5,1,3,513,Inactive
13598,49,35,160.04,3,3,5,335,Potential Loyalists
13599,7,246,5149.92,5,1,1,511,Inactive
13600,314,19,219.52,1,4,5,145,Inactive
13601,6,99,693.32,5,2,3,523,Inactive
13602,184,23,428.89,2,4,4,244,Potential Loyalists
13603,28,27,164.34,4,4,5,445,VIP
13606,60,40,276.75,3,3,4,334,Potential Loyalists
13607,42,97,675.51,4,2,3,423,Inactive
13610,14,215,1082.33,5,1,2,512,Inactive
13611,32,72,1154.4,4,2,2,422,Inactive
13614,26,195,1585.46,4,1,2,412,Inactive
13615,320,23,417.69,1,4,4,144,Inactive
13617,5,44,544.18,5,3,3,533,Potential Loyalists
13618,175,13,177.34,2,5,5,255,Potential Loyalists
13621,118,19,213.85,2,4,5,245,Potential Loyalists
13623,91,78,727.74,2,2,3,223,Inactive
13626,341,19,257.23,1,4,4,144,Inactive
13627,31,92,1638.47,4,2,2,422,Inactive
13629,25,59,7792.36,4,2,1,421,Inactive
13630,77,71,2031.78,3,2,2,322,Inactive
13631,145,11,3070.42,2,5,1,251,Inactive
13632,26,145,2118.93,4,1,1,411,Inactive
13634,37,186,1547.3600000000001,4,1,2,412,Inactive
13635,276,62,1071.03,1,2,2,122,Inactive
13636,94,63,949.12,2,2,2,222,Inactive
13637,54,99,804.3,3,2,3,323,Inactive
13638,17,8,122.64,5,5,5,555,VIP
13639,76,40,1033.34,3,3,2,332,Potential Loyalists
13642,128,57,312.28,2,3,4,234,Potential Loyalists
13643,122,28,519.44,2,4,3,243,Potential Loyalists
13644,18,146,2624.26,5,1,1,511,Inactive
13645,33,5,252.1,4,5,4,454,VIP
13647,11,78,1648.1200000000001,5,2,2,522,Inactive
13649,258,23,346.6,1,4,4,144,Inactive
13650,2,96,1836.34,5,2,2,522,Inactive
13651,41,6,94.2,4,5,5,455,VIP
13652,47,63,1095.08,3,2,2,322,Inactive
13654,37,166,2707.33,4,1,1,411,Inactive
13655,7,56,932.97,5,3,3,533,Potential Loyalists
13656,166,49,379.65,2,3,4,234,Potential Loyalists
13657,12,16,382.14,5,4,4,544,VIP
13658,11,108,2639.17,5,2,1,521,Inactive
13659,207,103,1563.0,1,2,2,122,Inactive
13662,36,52,881.26,4,3,3,433,Potential Loyalists
13663,181,13,189.47,2,5,5,255,Potential Loyalists
13666,62,12,84.65,3,5,5,355,Consistent Buyers
13667,151,83,299.05,2,2,4,224,Inactive
13668,12,463,6309.83,5,1,1,511,Inactive
13669,52,9,218.55,3,5,5,355,Consistent Buyers
13670,77,25,349.7,3,4,4,344,Consistent Buyers
13672,39,6,186.39000000000001,4,5,5,455,VIP
13673,20,60,387.44,4,2,4,424,Inactive
13675,34,25,486.82000000000005,4,4,4,444,VIP
13678,34,16,232.6,4,4,5,445,VIP
13680,41,194,3719.12,4,1,1,411,Inactive
13681,19,57,827.83,5,3,3,533,Potential Loyalists
13682,219,3,59.5,1,5,5,155,Inactive
13684,287,29,65.13,1,4,5,145,Inactive
13685,47,39,3119.44,3,3,1,331,Inactive
13686,66,8,72.0,3,5,5,355,Consistent Buyers
13689,154,6,910.0,2,5,3,253,Potential Loyalists
13690,31,9,172.25,4,5,5,455,VIP
13692,26,53,1488.32,4,3,2,432,Potential Loyalists
13694,27,568,65039.62,4,1,1,411,Inactive
13695,3,90,2504.13,5,2,1,521,Inactive
13697,334,12,151.29999999999998,1,5,5,155,Inactive
13699,157,14,308.58000000000004,2,4,4,244,Potential Loyalists
13700,7,194,2248.63,5,1,1,511,Inactive
13703,320,1,99.5,1,5,5,155,Inactive
13704,1,134,2308.06,5,1,1,511,Inactive
13705,146,28,711.86,2,4,3,243,Potential Loyalists
13706,70,20,330.79,3,4,4,344,Consistent Buyers
13707,268,48,806.41,1,3,3,133,Inactive
13708,273,49,285.33,1,3,4,134,Inactive
13709,51,335,6307.650000000001,3,1,1,311,Inactive
13710,122,8,180.48,2,5,5,255,Potential Loyalists
13711,220,13,252.06,1,5,4,154,Inactive
13712,160,10,228.84,2,5,5,255,Potential Loyalists
13715,224,104,1077.39,1,2,2,122,Inactive
13716,271,21,138.28,1,4,5,145,Inactive
13717,58,102,1445.01,3,2,2,322,Inactive
13718,160,12,306.55,2,5,4,254,Potential Loyalists
13719,17,60,1041.68,5,2,2,522,Inactive
13720,118,43,799.9,2,3,3,233,Potential Loyalists
13721,275,28,524.14,1,4,3,143,Inactive
13722,133,85,2375.41,2,2,1,221,Inactive
13723,189,6,199.85000000000002,2,5,5,255,Potential Loyalists
13725,51,104,1980.56,3,2,2,322,Inactive
13726,102,42,1079.6599999999999,2,3,2,232,Potential Loyalists
13727,30,20,333.48,4,4,4,444,VIP
13728,109,63,1016.14,2,2,2,222,Inactive
13730,137,43,752.6,2,3,3,233,Potential Loyalists
13731,160,38,610.59,2,3,3,233,Potential Loyalists
13732,30,33,491.86,4,3,3,433,Potential Loyalists
13735,26,195,2883.54,4,1,1,411,Inactive
13736,243,190,729.8,1,1,3,113,Inactive
13737,202,30,339.59999999999997,1,3,4,134,Inactive
13739,20,3,216.9,4,5,5,455,VIP
13740,242,23,350.75,1,4,4,144,Inactive
13741,73,34,668.4300000000001,3,3,3,333,Potential Loyalists
13742,18,313,3107.87,5,1,1,511,Inactive
13743,2,41,1341.6,5,3,2,532,Potential Loyalists
13744,216,63,1080.52,1,2,2,122,Inactive
13745,164,25,300.04,2,4,4,244,Potential Loyalists
